Voxel_No,V_b,K_1,k_2,k_3,k_4,K_i,model
4,0.04478082,0.06356576,0.11567575,0.085131966,0.0040350924,0.026948558,k4 non-zero
4,0.06667555,0.266587,0.85939896,0.0038449082,0.0,0.0011873847,k4 zero
4,0.07213569,0.090093225,0.22257802,0.038575847,0.017243672,0.013307949,k4 non-zero
4,0.06607413,0.07567649,0.22699118,0.21688308,0.007324527,0.036976576,k4 non-zero
4,0.043374144,0.123347715,0.84784216,0.0804499,0.0,0.010689859,k4 zero
4,0.005620421,0.0653908,0.6421258,0.022538055,0.0,0.0022173338,k4 zero
4,0.03420641,0.19426055,0.7437437,0.0633361,0.012096079,0.015244718,k4 non-zero
4,0.047485344,0.046620183,0.03351899,0.6625329,0.0,0.044375148,k4 zero
4,0.07048059,0.04442906,0.6265188,0.32439333,0.0,0.015156491,k4 zero
4,0.036132686,0.13947636,0.606426,0.05609429,0.019820014,0.011809189,k4 non-zero
4,0.081523776,0.19101965,0.5882089,0.03799096,0.0137654375,0.011588983,k4 non-zero
4,0.08839856,0.0613943,0.44487062,0.46316576,0.028127851,0.031315636,k4 non-zero
4,0.030385638,0.17065816,0.8244475,0.14376573,0.0,0.02534028,k4 zero
4,0.01084471,0.19213544,0.48438537,0.017377289,0.01279882,0.0066541284,k4 non-zero
4,0.04354394,0.104527116,0.61886466,0.14624733,0.011149208,0.019979835,k4 non-zero
4,0.037650406,0.11035891,0.4366434,0.10508761,0.005335934,0.021407956,k4 non-zero
4,0.096675955,0.18198311,0.88935983,0.012761807,0.0,0.0025744129,k4 zero
4,0.030418247,0.104348935,0.51517004,0.16918354,0.008928593,0.025796786,k4 non-zero
4,0.06873558,0.20328902,0.95707464,0.015243844,0.0,0.003187131,k4 zero
4,0.05301759,0.13676785,0.7690875,0.20512995,0.0,0.028797658,k4 zero
4,0.016410934,0.1481254,0.52168196,0.09323097,0.013506305,0.022458257,k4 non-zero
4,0.030152205,0.14862761,0.82899326,0.04859644,0.0,0.008230239,k4 zero
4,0.044524748,0.07755588,0.07394854,0.026418686,0.0,0.020414278,k4 zero
4,0.0017398315,0.2921837,0.83513325,0.0060633784,0.014779735,0.0021060714,k4 non-zero
4,0.09613168,0.02471089,0.03529366,0.27909163,0.0,0.021936784,k4 zero
4,0.05853018,0.14327973,0.24903414,0.009600003,0.006049078,0.0053182696,k4 non-zero
4,0.08631876,0.021955632,0.35599646,0.07320399,0.0,0.00374473,k4 zero
4,0.0577237,0.19457778,0.88215065,0.06705031,0.011591848,0.013744718,k4 non-zero
4,0.096516855,0.16827047,0.88563704,0.07556651,0.012403812,0.013228844,k4 non-zero
4,0.027594341,0.089554705,0.6084394,0.06255787,0.009807255,0.008349291,k4 non-zero
4,0.028191466,0.071127646,0.4465985,0.41048855,0.017187208,0.03406548,k4 non-zero
4,0.017364046,0.13671692,0.38778725,0.059061367,0.0,0.0180703,k4 zero
4,0.0026173627,0.07466961,0.36955705,0.22788256,0.0,0.028481374,k4 zero
4,0.009048726,0.33789343,0.9040153,0.033667024,0.017695462,0.012131898,k4 non-zero
4,0.06606635,0.0063008606,0.03956988,0.03139153,0.011134103,0.0027873411,k4 non-zero
4,0.003753989,0.08851271,0.49593738,0.20079987,0.004044433,0.025509387,k4 non-zero
4,0.045851883,0.030321784,0.14508274,0.28304166,0.035194103,0.020046342,k4 non-zero
4,0.06287082,0.08611326,0.2506646,0.006185518,0.0,0.0020737974,k4 zero
4,0.093878075,0.23795407,0.83799326,0.04582641,0.0,0.012338015,k4 zero
4,0.0862982,0.15702984,0.93419075,0.0052234237,0.0033943758,0.00087313284,k4 non-zero
4,0.046450295,0.061048523,0.28912154,0.67369026,0.013696772,0.04271634,k4 non-zero
4,0.07859197,0.017050233,0.43169358,0.06492179,0.0,0.0022289515,k4 zero
4,0.06275549,0.05704744,0.26408285,0.05125192,0.0,0.009272022,k4 zero
4,0.011352563,0.34561327,0.9073561,0.032174956,0.018123025,0.011835789,k4 non-zero
4,0.030268759,0.04988655,0.17454587,0.16077,0.0,0.023918523,k4 zero
4,0.061245818,0.06581964,0.27272514,0.03761461,0.017129112,0.007977645,k4 non-zero
4,0.029732816,0.15890013,0.41880217,0.018044248,0.0,0.0065634814,k4 zero
4,0.09981008,0.09526461,0.55274373,0.2388614,0.01136273,0.02874544,k4 non-zero
4,0.025179189,0.06365748,0.21340005,0.65695304,0.023111563,0.048049435,k4 non-zero
4,0.01923167,0.12732549,0.6368789,0.08291717,0.0,0.014667306,k4 zero
4,0.009535343,0.1940465,0.8093551,0.059004568,0.0116815325,0.013185354,k4 non-zero
4,0.0039736102,0.23452462,0.7035663,0.0090720095,0.0,0.002985539,k4 zero
4,0.08578277,0.023388233,0.39288855,0.027530747,0.019376941,0.0015315556,k4 non-zero
4,0.06824357,0.06930749,0.5118947,0.3861356,0.018107302,0.029800879,k4 non-zero
4,0.06999824,0.07889317,0.21889667,0.062198825,0.0,0.017456923,k4 zero
4,0.017570037,0.2632358,0.93896055,0.040008552,0.014822588,0.010757932,k4 non-zero
4,0.02273611,0.19570932,0.70055926,0.01076336,0.008846707,0.0029613704,k4 non-zero
4,0.032317445,0.028090807,0.62418526,0.1501381,0.0,0.005446691,k4 zero
4,0.05438163,0.23644699,0.61292034,1.5252945e-05,0.0,5.8839996e-06,k4 zero
4,0.055760294,0.16027398,0.4041953,0.04576513,0.0,0.016301345,k4 zero
4,0.069346964,0.070910364,0.85092175,0.019244637,0.006990129,0.0015682568,k4 non-zero
4,0.09905492,0.0964356,0.4580804,0.13828327,0.0,0.022361238,k4 zero
4,0.047502816,0.124213785,0.7498588,0.13145638,0.0,0.018527644,k4 zero
4,0.07542649,0.090126865,0.32401928,0.105042376,0.024607006,0.022064753,k4 non-zero
4,0.040224075,0.15258117,0.83348376,0.1360125,0.018441094,0.021405905,k4 non-zero
4,0.00807587,0.025337018,0.14614584,0.14465612,0.0,0.012603611,k4 zero
4,0.041642714,0.1555791,0.5484112,0.007902505,0.019931803,0.0022100206,k4 non-zero
4,0.0017881007,0.09939171,0.7178958,0.10277724,0.0,0.012447352,k4 zero
4,0.016343128,0.09534882,0.3307241,0.051197402,0.012554659,0.012781715,k4 non-zero
4,0.0792234,0.021772852,0.1115996,0.20909078,0.03015432,0.014195943,k4 non-zero
4,0.020557657,0.088257,0.48779947,0.08700067,0.007674344,0.013358413,k4 non-zero
4,0.063275576,0.13763316,0.9841501,0.015212964,0.010130169,0.0020951428,k4 non-zero
4,0.010494267,0.05194057,0.13818485,0.10062871,0.036103733,0.021886164,k4 non-zero
4,0.09966379,0.1487234,0.78689986,0.123653755,0.017124126,0.020196732,k4 non-zero
4,0.053605672,0.30441913,0.97117007,0.00909492,0.0,0.0028244075,k4 zero
4,0.031353857,0.29119343,0.7724602,0.018121742,0.017699469,0.0066747437,k4 non-zero
4,0.0015738934,0.07084324,0.82468736,0.16114154,0.0,0.01157989,k4 zero
4,0.011033663,0.32748505,0.8468949,0.034297198,0.0152020985,0.012746165,k4 non-zero
4,0.09030711,0.09938681,0.12958325,0.0039374786,0.0,0.0029308815,k4 zero
4,0.09691276,0.13009855,0.62494195,0.015717927,0.0,0.0031918336,k4 zero
4,0.079235375,0.09167355,0.30738324,0.14388482,0.0,0.029229708,k4 zero
4,0.057212252,0.044365592,0.36383125,0.5492793,0.004983901,0.026688008,k4 non-zero
4,0.044600055,0.02839208,0.019564157,0.13607426,0.0,0.024823122,k4 zero
4,0.026454989,0.287417,0.7866582,0.01839687,0.0,0.0065679643,k4 zero
4,0.070380606,0.11966948,0.57703847,0.2049318,0.0044666175,0.03136191,k4 non-zero
4,0.086317204,0.15984902,0.84560305,0.113684356,0.0046530287,0.018943574,k4 non-zero
4,0.040697504,0.18319319,0.8901801,0.07683524,0.0,0.014555812,k4 zero
4,0.06407987,0.120610215,0.24344847,0.032461233,0.015653262,0.014189992,k4 non-zero
4,0.082551524,0.12805039,0.633598,0.029637868,0.0,0.0057221577,k4 zero
4,0.084894076,0.13574429,0.90564877,0.03931979,0.0,0.0056482693,k4 zero
4,0.044717595,0.26908243,0.78953284,0.01818966,0.0,0.0060596527,k4 zero
4,0.02064125,0.15863949,0.82285494,0.14513807,0.0,0.023785945,k4 zero
4,0.035762444,0.06502588,0.12400836,0.011799327,0.019551642,0.0056496183,k4 non-zero
4,0.038090624,0.045142867,0.494016,0.11012893,0.0,0.008229045,k4 zero
4,0.050281428,0.23142795,0.808001,0.015243855,0.019253643,0.004285304,k4 non-zero
4,0.07772274,0.113848306,0.6184577,0.29276356,0.02348395,0.036577985,k4 non-zero
4,0.09740573,0.062492948,0.6704669,0.07804722,0.017412605,0.0065161106,k4 non-zero
4,0.06241063,0.11284667,0.7422946,0.21869157,0.0,0.02568051,k4 zero
4,0.07753871,0.04165749,0.50930625,0.19996256,0.0,0.011744401,k4 zero
4,0.034264848,0.2439701,0.5682779,0.010571793,0.007368038,0.0044557354,k4 non-zero
4,0.055971988,0.06150999,0.29420108,0.12401165,0.0,0.018239414,k4 zero
4,0.03679552,0.18031935,0.81296563,0.06662703,0.020184834,0.013658758,k4 non-zero
4,0.0010724362,0.09726114,0.5813851,0.3431889,0.0,0.03610197,k4 zero
4,0.052745923,0.09527346,0.7496997,0.0018764392,0.0,0.00023786658,k4 zero
4,0.023999158,0.28114793,0.7481108,0.0175352,0.0,0.0064389873,k4 zero
4,0.08277099,0.091179214,0.67791325,0.15722781,0.017658,0.017165855,k4 non-zero
4,0.07122121,0.063967615,0.37832156,0.09144729,0.0022398513,0.012452219,k4 non-zero
4,0.06511727,0.058840238,0.11388089,0.14602083,0.0,0.033058267,k4 zero
4,0.084630385,0.10059262,0.17144689,0.010382351,0.020979993,0.005743784,k4 non-zero
4,0.02450803,0.16908658,0.68235624,0.04525171,0.019832283,0.010515906,k4 non-zero
4,0.033637296,0.08790693,0.23656346,0.19517116,0.0295619,0.039739452,k4 non-zero
4,0.077206336,0.0056475173,0.5920596,0.05279555,0.019215664,0.00046237328,k4 non-zero
4,0.009608496,0.19948845,0.72966975,0.07456384,0.0,0.018495403,k4 zero
4,0.052176524,0.04984094,0.017480206,0.104523085,0.07637302,0.0426999,k4 non-zero
4,0.07384599,0.036901254,0.66110736,0.12817371,0.0,0.005992505,k4 zero
4,0.02026365,0.17122185,0.64147097,0.09088262,0.0,0.021248056,k4 zero
4,0.006408065,0.020120258,0.07350545,0.031971995,0.02020592,0.0060987896,k4 non-zero
4,0.049302954,0.09064236,0.21644153,0.0771641,0.011508232,0.023822214,k4 non-zero
4,0.049137175,0.025555441,0.06002281,0.3425992,0.0,0.02174564,k4 zero
4,0.07577637,0.037987377,0.24178347,0.19391446,0.026858844,0.0169069,k4 non-zero
4,0.0027269633,0.26277727,0.56317466,0.00014881359,0.008381971,6.941807e-05,k4 non-zero
4,0.06143284,0.040289517,0.008956948,0.1333897,0.045314163,0.03775436,k4 non-zero
4,0.020234924,0.13650532,0.3571319,0.08458746,0.010715671,0.026140213,k4 non-zero
4,0.08670091,0.18290445,0.81736505,0.109341435,0.0,0.021580765,k4 zero
4,0.0986393,0.051010516,0.05692661,0.031477265,0.0066553405,0.018162908,k4 non-zero
4,0.099017285,0.0512207,0.3822785,0.074383296,0.017257296,0.008343077,k4 non-zero
4,0.05067511,0.09984702,0.18320782,0.014274259,0.0,0.0072170715,k4 zero
4,0.0898924,0.07310347,0.41172865,0.07361275,0.0,0.011087757,k4 zero
4,0.08245773,0.21793067,0.6364475,0.010312862,0.0,0.0034749948,k4 zero
4,0.063739404,0.064666554,0.5054891,0.1977121,0.0,0.018181652,k4 zero
4,0.09258436,0.015994374,0.4650564,0.002690994,0.0,9.20171e-05,k4 zero
4,0.05634394,0.1334677,0.6608549,0.13923939,0.0,0.023227215,k4 zero
4,0.06782371,0.045708433,0.2828166,0.20081626,0.0,0.018979266,k4 zero
4,0.018340917,0.069347434,0.5044562,0.19383745,0.014182904,0.019249966,k4 non-zero
4,0.067995,0.024315266,0.15694256,0.15029977,0.0011523904,0.0118947765,k4 non-zero
4,0.06889079,0.15571667,0.75208193,0.15935536,0.020792115,0.027225448,k4 non-zero
4,0.041483764,0.1536727,0.49137962,0.03130747,0.0,0.009204557,k4 zero
4,0.088573076,0.07817691,0.23024541,0.1648848,0.016587628,0.03262262,k4 non-zero
4,0.03234175,0.06555464,0.6960954,0.14766912,0.023081243,0.011472865,k4 non-zero
4,0.012071504,0.18381713,0.72870696,0.06447563,0.02069746,0.014941989,k4 non-zero
4,0.021551825,0.05951188,0.22133423,0.08281923,0.024356782,0.01620474,k4 non-zero
4,0.009308151,0.065137684,0.27653483,0.28473437,0.0030669319,0.03304464,k4 non-zero
4,0.09208399,0.06584874,0.50992876,0.031916976,0.0,0.0038787655,k4 zero
4,0.09536588,0.037942983,0.1683873,0.7639029,0.024726609,0.03108984,k4 non-zero
4,0.03654709,0.17811514,0.5154615,0.04842279,0.019805534,0.015295395,k4 non-zero
4,0.08174026,0.110910095,0.44853067,0.100653976,0.009982298,0.020327484,k4 non-zero
4,0.04961783,0.15022431,0.5897852,0.07989746,0.0,0.01792273,k4 zero
4,0.07271216,0.09267285,0.3519219,0.07374958,0.0,0.016056005,k4 zero
4,0.07090543,0.10456817,0.7794945,0.0950527,0.007509792,0.011365294,k4 non-zero
4,0.01211345,0.014817017,0.5856009,0.40403783,0.017286519,0.0060493136,k4 non-zero
4,0.020704078,0.08849205,0.74010116,0.064822674,0.0,0.007126502,k4 zero
4,0.0010910379,0.03049231,0.08069814,0.057801023,0.038326193,0.012725612,k4 non-zero
4,0.03690827,0.2500266,0.8553152,0.053281955,0.009707287,0.01466206,k4 non-zero
4,0.013907438,0.048365,0.9648674,0.032134265,0.0,0.0015588476,k4 zero
4,0.02659,0.037503846,0.43275034,0.2989827,0.002190712,0.015323896,k4 non-zero
4,0.087162636,0.1547015,0.8705386,0.02103241,0.0,0.0036494515,k4 zero
4,0.011525981,0.1275185,0.6823203,0.2792852,0.0015437915,0.03703601,k4 non-zero
4,0.014060064,0.00963705,0.054737933,0.09191074,0.07289606,0.006039935,k4 non-zero
4,0.08555239,0.033193294,0.1379539,0.02231862,0.0,0.0046223053,k4 zero
4,0.0060652005,0.030566312,0.057798877,0.5729273,0.25605047,0.027765257,k4 non-zero
4,0.072955154,0.061049215,0.5181907,0.3530968,0.0,0.024740724,k4 zero
4,0.042857237,0.04430492,0.18766828,0.30140638,0.040134706,0.027304186,k4 non-zero
4,0.04856611,0.10552695,0.26990876,0.011570346,0.0,0.00433774,k4 zero
4,0.0223379,0.16148724,0.5734794,0.01187282,0.017191458,0.003275479,k4 non-zero
4,0.045897506,0.123389855,0.42618352,0.10483667,0.0,0.024360245,k4 zero
4,0.00891614,0.031255934,0.35603604,0.14277193,0.0,0.008946269,k4 zero
4,0.07590038,0.25743473,0.74700195,0.030462367,0.020252451,0.010086728,k4 non-zero
4,0.06949514,0.15703508,0.77533746,0.1741063,0.012082669,0.028796649,k4 non-zero
4,0.06962174,0.08296746,0.5705652,0.42509824,0.0,0.035422936,k4 zero
4,0.017713228,0.07244492,0.06259035,0.02123701,0.028684167,0.018353358,k4 non-zero
4,0.08122985,0.026156096,0.41522738,0.34752738,0.015723975,0.011917277,k4 non-zero
4,0.005426767,0.085505486,0.3383294,0.010086836,0.0,0.0024754296,k4 zero
4,0.07447361,0.094699495,0.49831697,0.1326893,0.016727105,0.019913603,k4 non-zero
4,0.0690416,0.03651907,0.6866793,0.11943814,0.0,0.0054108365,k4 zero
4,0.05113939,0.06376095,0.19870563,0.006311354,0.018614378,0.0019628517,k4 non-zero
4,0.03697622,0.18388422,0.8334743,0.03796053,0.0,0.008010171,k4 zero
4,0.0038156179,0.07229381,0.6944805,0.080821715,0.0,0.0075363,k4 zero
4,0.044234384,0.20871614,0.6880198,0.034950227,0.0,0.010089873,k4 zero
4,0.009128331,0.089068815,0.3630414,0.13797632,0.009667628,0.024528846,k4 non-zero
4,0.0030933328,0.061005693,0.27291185,0.13781227,0.0,0.020469537,k4 zero
4,0.020847477,0.1144414,0.24034797,0.02805053,0.0,0.011960358,k4 zero
4,0.009613625,0.07445757,0.6566862,0.18100877,0.020906933,0.01608876,k4 non-zero
4,0.02493802,0.25024602,0.79691905,0.030086992,0.01546379,0.009104106,k4 non-zero
4,0.022209924,0.14587536,0.5865199,0.15046535,0.0,0.029782401,k4 zero
4,0.021542288,0.13854517,0.60217327,0.107062824,0.0029095043,0.020914104,k4 non-zero
4,0.040820576,0.030376598,0.33238998,0.30515516,0.029643513,0.014539481,k4 non-zero
4,0.030108642,0.14511989,0.7105361,0.022503803,0.0,0.0044550775,k4 zero
4,0.030037908,0.0578739,0.23985581,0.18074967,0.0,0.024870547,k4 zero
4,0.011997551,0.37178773,0.93669283,0.00737142,0.0047126845,0.0029029842,k4 non-zero
4,0.095913656,0.04155279,0.0565765,0.54139775,0.0,0.03762133,k4 zero
4,0.003273374,0.087325215,0.52940375,0.028995847,0.0,0.0045345104,k4 zero
4,0.0009674701,0.27322644,0.8644569,0.050749946,0.0024012325,0.015150921,k4 non-zero
4,0.09287057,0.037643187,0.5611053,0.20948161,0.0,0.0102331815,k4 zero
4,0.07167801,0.23186627,0.8461254,0.009297909,0.005363888,0.0025202394,k4 non-zero
4,0.034966573,0.24565399,0.78182524,0.034950875,0.0,0.010511842,k4 zero
4,0.000102147074,0.10554709,0.3923832,0.15544106,0.00911766,0.029948205,k4 non-zero
4,0.098939486,0.044266637,0.57684845,0.28250882,0.0,0.014552406,k4 zero
4,0.017253982,0.11849179,0.71888256,0.042955328,0.0,0.0066810194,k4 zero
4,0.07186077,0.14171964,0.37650564,0.03553065,0.013038767,0.012220746,k4 non-zero
4,0.026457796,0.07176221,0.31070948,0.038316008,0.0,0.007878054,k4 zero
4,0.08872658,0.15311559,0.6531871,0.070226304,0.011030149,0.014863895,k4 non-zero
4,0.0978014,0.03948396,0.1717874,0.121097855,0.0,0.016325243,k4 zero
4,0.04011633,0.2964437,0.92853785,0.052318152,0.014275501,0.015812093,k4 non-zero
4,0.016242774,0.16606419,0.54997915,0.049088538,0.018498065,0.013607558,k4 non-zero
4,0.076794714,0.08417883,0.90160596,0.06492446,0.0,0.00565452,k4 zero
4,0.031849846,0.10810341,0.46859002,0.20518157,0.0,0.032920394,k4 zero
4,0.027612267,0.31567705,0.94719887,0.006854727,0.0,0.0022680908,k4 zero
4,0.04197984,0.13435334,0.6420726,0.21681722,0.013614261,0.03391601,k4 non-zero
4,0.06970657,0.18611525,0.40555114,0.010203497,0.013369119,0.0045676613,k4 non-zero
4,0.043431755,0.10210547,0.594877,0.13491654,0.01906459,0.018876184,k4 non-zero
4,0.06386641,0.07401939,0.31926435,0.18325087,0.0,0.026992453,k4 zero
4,0.035858978,0.15867253,0.8512483,0.03638118,0.0,0.0065034945,k4 zero
4,0.00058578415,0.29187676,0.8876171,0.00014296883,0.0,4.700513e-05,k4 zero
4,0.026574148,0.106262356,0.23393264,0.0138847465,0.009131138,0.0059536817,k4 non-zero
4,0.020800255,0.05933861,0.4646789,0.42681322,0.018491657,0.028409114,k4 non-zero
4,0.09553147,0.17663981,0.4784947,0.024016015,0.0013963847,0.008441978,k4 non-zero
4,0.05590784,0.08336479,0.30347794,0.18861577,0.014522491,0.031953093,k4 non-zero
4,0.01301452,0.054315444,0.10284417,0.17174311,0.0,0.03397209,k4 zero
4,0.061852325,0.036068864,0.05610413,0.3916047,0.0,0.031548936,k4 zero
4,0.095903285,0.07414026,0.28903535,0.23283137,0.0,0.03307775,k4 zero
4,0.052363023,0.25544012,0.970431,0.0071612247,0.0,0.0018711932,k4 zero
4,0.037866738,0.04869249,0.21252042,0.34094104,0.035123963,0.029995346,k4 non-zero
4,0.0065020635,0.069641374,0.19097282,0.15116481,0.0,0.03076927,k4 zero
4,0.08347976,0.0870067,0.5267885,0.060967963,0.01747608,0.009025204,k4 non-zero
4,0.055072308,0.2359644,0.85205376,0.09018762,0.020749183,0.02258558,k4 non-zero
4,0.040682845,0.07594356,0.094369836,0.022602035,0.0,0.014674287,k4 zero
4,0.017138118,0.16830255,0.5227223,0.03306975,0.0030551967,0.0100140385,k4 non-zero
4,0.03799837,0.09811876,0.4582595,0.35535184,0.031361975,0.042854223,k4 non-zero
4,0.0074345684,0.066362366,0.4902349,0.38150838,0.0,0.029042725,k4 zero
4,0.09078664,0.12328839,0.78328735,0.06451702,0.0,0.009382117,k4 zero
4,0.05114459,0.04140649,0.29192927,0.22413388,0.015030768,0.017983453,k4 non-zero
4,0.065724984,0.08332228,0.15672155,0.008401142,0.011859784,0.0042392868,k4 non-zero
4,0.08072831,0.047027946,0.21546648,0.21707289,0.0,0.023601301,k4 zero
4,0.041788034,0.31280097,0.8740511,0.003855403,0.018735409,0.0013736929,k4 non-zero
4,0.0765099,0.09073995,0.5463803,0.09290326,0.0,0.013186695,k4 zero
4,0.0677815,0.08794864,0.5209242,0.07993413,0.0,0.011700092,k4 zero
4,0.00995821,0.2378942,0.7778613,0.056868903,0.0,0.01620737,k4 zero
4,0.07909998,0.14811279,0.50552815,0.051829327,0.016711764,0.013773182,k4 non-zero
4,0.018709013,0.074711666,0.16206343,0.06421419,0.0,0.021202048,k4 zero
4,0.019099107,0.07647041,0.18036921,0.22358052,0.04178704,0.0423253,k4 non-zero
4,0.04517276,0.019429961,0.0033899366,0.9781773,0.0,0.019362858,k4 zero
4,0.020811561,0.06419797,0.08075918,0.07222268,0.017433757,0.030307839,k4 non-zero
4,0.00655545,0.04784654,0.10503608,0.3957435,0.081384264,0.037810963,k4 non-zero
4,0.06499198,0.1312421,0.5152582,0.07711555,0.0,0.01708517,k4 zero
4,0.05644485,0.12694697,0.6148427,0.08607796,0.013828513,0.015589976,k4 non-zero
4,0.09988474,0.05440975,0.1494744,0.0112550715,0.0045392467,0.0038100393,k4 non-zero
4,0.0114406925,0.28163913,0.8796971,0.07090981,0.010113865,0.021008661,k4 non-zero
4,0.00855723,0.024068505,0.30579895,0.4944087,0.0,0.014870738,k4 zero
4,0.018513601,0.115275174,0.6234414,0.0055495715,0.0,0.0010170699,k4 zero
4,0.053054903,0.13951233,0.27484566,0.01703571,0.019780727,0.008142663,k4 non-zero
4,0.015691433,0.06119688,0.16323763,0.04081541,0.0028733134,0.012240815,k4 non-zero
4,0.02889914,0.1495277,0.8530461,0.022012465,0.0,0.003761432,k4 zero
4,0.047568604,0.21128152,0.63181615,0.061706826,0.012324664,0.018798962,k4 non-zero
4,0.025234086,0.17313452,0.841637,0.120423116,0.0,0.02167162,k4 zero
4,0.03052981,0.029729048,0.02270137,0.07445459,0.043731607,0.022782587,k4 non-zero
4,0.011146743,0.1117208,0.6714181,0.16114625,0.0006836013,0.021624021,k4 non-zero
4,0.04272114,0.22694087,0.85955805,0.014846829,0.004159839,0.003853309,k4 non-zero
4,0.09076483,0.14965841,0.7252721,0.10497256,0.0,0.018922165,k4 zero
4,0.04303487,0.0815446,0.11098852,0.032682203,0.0,0.018549759,k4 zero
4,0.0020002364,0.14729953,0.9602557,0.03135534,0.011263381,0.0046576997,k4 non-zero
4,0.07986305,0.2689654,0.76169455,0.01612081,0.017017597,0.005574511,k4 non-zero
4,0.02076078,0.18044059,0.7850146,0.16125366,0.0,0.030748896,k4 zero
4,0.05560471,0.14686276,0.4310243,0.053167474,0.0,0.016126508,k4 zero
4,0.080841646,0.07454692,0.4173252,0.2174928,0.0,0.025540262,k4 zero
4,0.050777763,0.07704829,0.3210529,0.3627683,0.041612606,0.040874247,k4 non-zero
4,0.026444934,0.22420534,0.504925,0.017400589,0.0075815907,0.007469105,k4 non-zero
4,0.056341752,0.07455099,0.39777735,0.26935208,0.0,0.0300998,k4 zero
4,0.08983536,0.22009923,0.81479084,0.07433907,0.021287797,0.01840223,k4 non-zero
4,0.020959986,0.0960702,0.47443953,0.25751007,0.0,0.033798836,k4 zero
4,0.05878961,0.025265591,0.047024388,0.11060099,0.022704942,0.017728107,k4 non-zero
4,0.04492458,0.29930148,0.80165404,0.030508425,0.010596003,0.010972878,k4 non-zero
4,0.0053857802,0.08217535,0.23882264,0.019434875,0.0,0.006184012,k4 zero
4,0.0029463002,0.046817206,0.5427191,0.15797825,0.021414418,0.010555342,k4 non-zero
4,0.04566624,0.050553996,0.34050947,0.34999326,0.0,0.025624169,k4 zero
4,0.03261547,0.066713005,0.21716782,0.17895862,0.0,0.030139033,k4 zero
4,0.07064207,0.02914509,0.06728244,0.017440278,0.0,0.0059995535,k4 zero
4,0.069345325,0.10428458,0.18591054,0.023786606,0.011019269,0.011829327,k4 non-zero
4,0.013095992,0.2166438,0.5961733,0.020164855,0.0,0.007087977,k4 zero
4,0.09048896,0.069590576,0.4963291,0.2631711,0.0,0.024113527,k4 zero
4,0.04434743,0.084947936,0.47360373,0.4837745,0.03658179,0.04292519,k4 non-zero
4,0.004108274,0.1903503,0.5272287,0.044732388,0.0,0.0148870675,k4 zero
4,0.047205053,0.110339604,0.4010695,0.01762021,0.0066966917,0.004643551,k4 non-zero
4,0.05030889,0.044484027,0.9150516,0.07515816,0.0,0.003376393,k4 zero
4,0.07300423,0.17779832,0.87495714,0.087544285,0.0,0.01617164,k4 zero
4,0.0030229115,0.08443395,0.5906901,0.25984418,0.0,0.025795165,k4 zero
4,0.012259455,0.16509053,0.32289675,0.02003293,0.005397484,0.009644097,k4 non-zero
4,0.05899375,0.17494398,0.8844711,0.096990705,0.011463322,0.017288435,k4 non-zero
4,0.05233967,0.120875284,0.4535602,0.14720194,0.0,0.029617505,k4 zero
4,0.02359896,0.058838576,0.3760395,0.09667402,0.0,0.012033,k4 zero
4,0.03298943,0.15124604,0.38065192,0.05622138,0.0,0.019463908,k4 zero
4,0.033762153,0.09207292,0.46545872,0.48400694,0.039115682,0.046935804,k4 non-zero
4,0.062449872,0.023912126,0.37641644,0.44967723,0.029679744,0.013016366,k4 non-zero
4,0.03825933,0.037174374,0.057536807,0.004805479,0.01244047,0.0028654817,k4 non-zero
4,0.06081731,0.08056741,0.90770876,0.07220278,0.016412636,0.005936445,k4 non-zero
4,0.020663764,0.074183784,0.15900554,0.23304684,0.04230422,0.044096906,k4 non-zero
4,0.053984385,0.028846817,0.12940836,0.2029338,0.0,0.01761436,k4 zero
4,0.0061526787,0.13115698,0.67409194,0.2580503,0.018289357,0.03630894,k4 non-zero
4,0.027096221,0.2226332,0.8097672,0.021988316,0.014058251,0.0058855386,k4 non-zero
4,0.05474094,0.09051972,0.4559681,0.13949789,0.0,0.02120576,k4 zero
4,0.01630594,0.14753371,0.62179077,0.21786553,0.020925447,0.038280558,k4 non-zero
4,0.06378006,0.02494462,0.61620265,0.04667663,0.0,0.0017564748,k4 zero
4,0.020759799,0.07956971,0.57323587,0.011089374,0.0,0.0015100808,k4 zero
4,0.029435586,0.043977123,0.08999061,0.7483749,0.0,0.039256595,k4 zero
4,0.049514562,0.05421875,0.6022761,0.29915866,0.019099379,0.017993547,k4 non-zero
4,0.002676739,0.07196245,0.35670933,0.13636395,0.01972663,0.01990188,k4 non-zero
4,0.025289899,0.08696992,0.2664457,0.113951914,0.016210485,0.02605271,k4 non-zero
4,0.025952177,0.121555604,0.7649001,0.1305988,0.0,0.017727567,k4 zero
4,0.028462531,0.0498231,0.04267656,0.21916217,0.0,0.041702535,k4 zero
4,0.044952374,0.158868,0.49969512,0.072738625,0.0033338983,0.02018721,k4 non-zero
4,0.0026437123,0.14304307,0.7154378,0.24803221,0.006359738,0.036824487,k4 non-zero
4,0.016226,0.04971991,0.76743543,0.15183075,0.023051381,0.008211997,k4 non-zero
4,0.06743892,0.06595919,0.2722252,0.15012324,0.004822244,0.023445114,k4 non-zero
4,0.040983733,0.106821395,0.18931767,0.053779323,0.010254449,0.023631647,k4 non-zero
